tour_code,tour_description,year,tournament_id,player_id,course_id,permanent_tour_id,player_first_name,player_last_name,round,tournament_name,course_name,hole,hole_score,par_value,yardage,shot,shot_type,num_of_strokes,from_location_scorer,from_location_enhanced,to_location_laser,to_location_enhanced,distance,distance_to_pin,in_the_hole_flag,around_the_green_flag,first_putt_flag,distance_to_hole_after_shot,time,lie,elevation,slope,x,y,z,dist_from_center,dist_from_edge,date,club
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,6,4,446,6,S,1,Green,Unmapped,Green,Unmapped,262,223,N,N,Y,37,947,N/A,With,Level,"11,844.23","7,890.53",38.431,10,282,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,6,4,446,7,S,1,Green,Unmapped,,,37,37,Y,N,,0,950,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,3,4,380,1,S,1,Tee Box,,Fairway,Right Fairway,10009,13428,N,N,,3359,952,Good,With,Level,"12,310.44","8,642.20",97.57,455,262,2/15/15,driver
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,3,4,380,2,S,1,Fairway,Right Fairway,Green,Unmapped,3417,3359,N,N,,54,957,Good,With,Level,"12,424.59","8,902.57",113.557,13,215,2/15/15,gw
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,3,4,380,3,S,1,Green,Unmapped,,,54,54,Y,N,Y,0,1004,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,12,3,3,202,1,S,1,Tee Box,,Green Side Bunker,Front Center Green Side Bunker,7066,7344,N,Y,,446,1010,Good,With,Level,"12,013.52","9,154.39",97.92,325,0,2/15/15,3i
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,12,3,3,202,2,S,1,Green Side Bunker,Front Center Green Side Bunker,Green,Unmapped,424,446,N,N,,27,1015,Good,With,Level,"11,999.79","9,186.85",99.728,7,205,2/15/15,lw
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,12,3,3,202,3,S,1,Green,Unmapped,,,27,27,Y,N,Y,0,1019,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,5,4,399,1,S,1,Tee Box,,Fairway Bunker,Unmapped,10137,14652,N,N,,4671,1020,Good,With,Level,"11,130.44","9,474.20",77.74,895,366,2/15/15,driver
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,5,4,399,2,S,1,Fairway Bunker,Unmapped,Primary Rough,Right Rough,5175,4671,N,Y,,674,1028,Good,With,Level,"10,858.97","9,808.86",94.553,558,824,2/15/15,8i
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,5,4,399,3,S,1,Primary Rough,Right Rough,Primary Rough,Left Rough,940,674,N,Y,,263,1031,N/A,With,Level,"10,857.55","9,730.52",92.747,224,280,2/15/15,lw
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,5,4,399,4,S,1,Primary Rough,Left Rough,Green,Unmapped,316,263,N,N,,50,1032,N/A,With,Level,"10,859.71","9,756.71",94.066,49,453,2/15/15,lw
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,5,4,399,5,S,1,Green,Unmapped,,,50,50,Y,N,Y,0,1034,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,1,S,1,Tee Box,,Fairway,Left Fairway,10406,20808,N,N,,10387,1041,Good,With,Level,"10,122.57","10,356.19",82.379,59,575,2/15/15,driver
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,2,S,1,Fairway,Left Fairway,Fairway,Right Fairway,6276,10387,N,N,,4113,1046,Good,With,Level,"10,120.21","10,879.03",96.914,370,81,2/15/15,3h
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,3,S,1,Fairway,Right Fairway,Primary Rough,Left Rough,4417,4113,N,Y,,337,1053,Good,With,Level,"10,094.56","11,245.63",117.078,194,72,2/15/15,pw
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,4,S,1,Primary Rough,Left Rough,Green,Unmapped,337,337,N,N,,4,1058,N/A,With,Level,"10,107.82","11,220.98",119.152,5,246,2/15/15,lw
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,5,S,1,Green,Unmapped,,,4,4,Y,N,Y,0,1058,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,15,4,4,397,1,S,1,Tee Box,,Intermediate Rough,Right Intermediate,10101,14472,N,N,,4483,1104,Good,With,Level,"9,648.40","11,802.71",95.034,735,27,2/15/15,driver
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,15,4,4,397,2,S,1,Intermediate Rough,Right Intermediate,Green,Unmapped,4617,4483,N,N,,332,1109,N/A,With,Level,"9,301.97","11,970.00",88.643,327,622,2/15/15,8i
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,15,4,4,397,3,S,1,Green,Unmapped,Green,Unmapped,357,332,N,N,Y,21,1114,Good,With,Level,"9,325.25","11,988.52",88.98,21,450,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,15,4,4,397,4,S,1,Green,Unmapped,,,21,21,Y,N,,0,1116,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,16,3,4,403,1,S,1,Tee Box,,Intermediate Rough,Right Intermediate,9966,14148,N,N,,4080,1121,Good,With,Level,"8,724.69","11,618.99",51.616,148,59,2/15/15,driver
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,16,3,4,403,2,S,1,Intermediate Rough,Right Intermediate,Green,Unmapped,4033,4080,N,N,,51,1129,N/A,With,Level,"8,411.02","11,498.97",38.039,20,0,2/15/15,9i
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,16,3,4,403,3,S,1,Green,Unmapped,,,51,51,Y,N,Y,0,1134,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,17,3,3,178,1,S,1,Tee Box,,Green,Unmapped,6689,6732,N,N,,252,1142,Good,With,Level,"7,935.85","10,700.12",19.785,249,1161,2/15/15,4i
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,17,3,3,178,2,S,1,Green,Unmapped,Green,Unmapped,234,252,N,N,Y,19,1147,Good,With,Level,"7,916.74","10,704.07",19.83,19,1069,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,17,3,3,178,3,S,1,Green,Unmapped,,,19,19,Y,N,,0,1147,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,18,5,5,543,1,S,1,Tee Box,,Fairway,Right Fairway,10245,19440,N,N,,9025,1159,Good,With,Level,"7,246.13","11,260.69",23.161,127,539,2/15/15,driver
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,18,5,5,543,2,S,1,Fairway,Right Fairway,Primary Rough,Right Rough,9179,9025,N,Y,,179,1216,Good,With,Level,"6,500.74","11,432.27",29.386,136,749,2/15/15,3h
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,18,5,5,543,3,S,1,Primary Rough,Right Rough,Green,Unmapped,251,179,N,N,,69,1222,N/A,With,Level,"6,514.58","11,416.59",28.537,60,558,2/15/15,lw
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,18,5,5,543,4,S,1,Green,Unmapped,Green,Unmapped,73,69,N,N,Y,6,1223,Good,With,Level,"6,510.62","11,421.24",28.703,2,608,2/15/15,putter
R,PGA TOUR,2015,150,22056,5,5,Cameron,Percy,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,18,5,5,543,5,S,1,Green,Unmapped,,,6,6,Y,N,,0,1223,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,1,4,4,381,1,S,1,Tee Box,,Fairway,Right Fairway,7939,13500,N,N,,5440,1230,Good,With,Level,"7,089.09","12,431.32",77.659,482,75,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,1,4,4,381,2,S,1,Fairway,Right Fairway,Green,Unmapped,5406,5440,N,N,,173,1236,Good,With,Level,"7,536.23","12,485.37",88.35,174,228,2/15/15,8i
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,1,4,4,381,3,S,1,Green,Unmapped,Green,Unmapped,191,173,N,N,Y,14,1241,Good,With,Level,"7,536.70","12,501.24",88.76,15,281,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,1,4,4,381,4,S,1,Green,Unmapped,,,14,14,Y,N,,0,1242,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,2,5,5,502,1,S,1,Tee Box,,Fairway Bunker,Unmapped,11413,18720,N,N,,7404,1246,Good,With,Level,"8,215.30","12,273.02",71.297,735,318,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,2,5,5,502,2,S,1,Fairway Bunker,Unmapped,Green Side Bunker,Right Front Green Side Bunker,6467,7404,N,Y,,946,1255,Good,With,Level,"8,724.64","12,097.09",75.432,37,112,2/15/15,5h
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,2,5,5,502,3,S,1,Green Side Bunker,Right Front Green Side Bunker,Fringe,Right Fairway,1199,946,N,Y,,254,1257,Good,With,Level,"8,821.38","12,072.67",80.49,60,1016,2/15/15,lw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,2,5,5,502,4,S,1,Fringe,Right Fairway,Green,Unmapped,232,254,N,N,,24,1300,Good,With,Level,"8,803.45","12,079.86",79.821,16,785,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,2,5,5,502,5,S,1,Green,Unmapped,,,24,24,Y,N,Y,0,1303,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,3,5,4,390,1,S,1,Tee Box,,Fairway,Right Fairway,10211,14112,N,N,,4008,1306,Good,With,Level,"8,206.53","11,621.50",41.201,157,322,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,3,5,4,390,2,S,1,Fairway,Right Fairway,Primary Rough,Right Rough,3639,4008,N,Y,,370,1310,Good,With,Level,"8,027.43","11,376.84",38.428,29,79,2/15/15,pw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,3,5,4,390,3,S,1,Primary Rough,Right Rough,Green,Unmapped,354,370,N,N,,46,1313,N/A,With,Level,"8,014.03","11,350.62",37.082,41,369,2/15/15,lw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,3,5,4,390,4,S,1,Green,Unmapped,Green,Unmapped,54,46,N,N,Y,23,1316,Good,With,Level,"8,009.83","11,349.12",37.088,12,416,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,3,5,4,390,5,S,1,Green,Unmapped,,,23,23,Y,N,,0,1317,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,4,4,4,331,1,S,1,Tee Box,,Fairway,Left Fairway,8143,11772,N,N,,3737,1320,Good,With,Level,"8,842.48","11,076.79",34.94,419,13,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,4,4,4,331,2,S,1,Fairway,Left Fairway,Green,Unmapped,3604,3737,N,N,,251,1325,Good,With,Level,"9,075.85","10,888.25",48.445,193,76,2/15/15,gw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,4,4,4,331,3,S,1,Green,Unmapped,Green,Unmapped,277,251,N,N,Y,22,1330,Good,With,Level,"9,097.54","10,896.20",48.994,16,229,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,4,4,4,331,4,S,1,Green,Unmapped,,,22,22,Y,N,,0,1330,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,5,4,3,188,1,S,1,Tee Box,,Native Area,Unmapped,6942,7524,N,Y,,1079,1337,Good,With,Level,"9,476.16","10,433.82",21.654,861,985,2/15/15,3h
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,5,4,3,188,2,P,1,Unknown,Unmapped,,,0,1079,N,N,,1079,1342,Unknown,Unmapped,Unknown,0,0,0,0,0,2/15/15,lw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,5,4,3,188,3,D,0,Unknown,,Primary Rough,Right Rough,816,1079,N,Y,,1183,1343,Unknown,Unmapped,Unknown,"9,487.41","10,496.40",45.709,233,443,2/15/15,lw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,5,4,3,188,4,S,1,Primary Rough,Right Rough,Green,Unmapped,1188,1183,N,N,,5,1343,N/A,With,Level,"9,562.17","10,431.55",47.773,5,328,2/15/15,sw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,5,4,3,188,5,S,1,Green,Unmapped,,,5,5,Y,N,Y,0,1344,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,4,5,513,1,S,1,Tee Box,,Fairway Bunker,Unmapped,10910,18540,N,N,,7735,1349,Good,With,Level,"9,690.23","9,970.14",33.707,838,287,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,4,5,513,2,S,1,Fairway Bunker,Unmapped,Primary Rough,Left Rough,7054,7735,N,Y,,1082,1357,Good,With,Level,"9,447.79","9,435.67",67.827,820,463,2/15/15,5h
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,4,5,513,3,S,1,Primary Rough,Left Rough,Green,Unmapped,1089,1082,N,N,,12,1401,N/A,With,Level,"9,359.05","9,416.75",68.423,5,188,2/15/15,sw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,4,5,513,4,S,1,Green,Unmapped,,,12,12,Y,N,Y,0,1402,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,7,2,3,106,1,S,1,Tee Box,,Green,Unmapped,3570,3528,N,N,,78,1408,Good,With,Level,"9,250.49","9,140.45",31.846,72,0,2/15/15,gw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,7,2,3,106,2,S,1,Green,Unmapped,,,78,78,Y,N,Y,0,1414,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,1,S,1,Tee Box,,Fairway,Right Fairway,8464,15120,N,N,,6606,1417,Good,With,Level,"9,870.10","9,543.61",72.249,159,479,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,2,S,1,Fairway,Right Fairway,Green,Unmapped,6616,6606,N,N,,150,1424,Good,With,Level,"10,383.04","9,745.60",61.715,151,350,2/15/15,5i
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,3,S,1,Green,Unmapped,Green,Unmapped,176,150,N,N,Y,22,1429,Good,With,Level,"10,376.97","9,758.95",61.869,24,211,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,4,S,1,Green,Unmapped,,,22,22,Y,N,,0,1430,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,4,4,466,1,S,1,Tee Box,,Fairway,Left Fairway,12635,17100,N,N,,4487,1436,Good,With,Level,"11,189.35","9,135.77",48.675,168,149,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,4,4,466,2,S,1,Fairway,Left Fairway,Green Side Bunker,Front Left Green Side Bunker,3928,4487,N,Y,,586,1443,Good,With,Level,"11,395.09","8,881.51",36.478,182,304,2/15/15,pw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,4,4,466,3,S,1,Green Side Bunker,Front Left Green Side Bunker,Green,Unmapped,658,586,N,N,,93,1445,Good,With,Level,"11,411.22","8,829.38",42.221,83,278,2/15/15,lw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,4,4,466,4,S,1,Green,Unmapped,,,93,93,Y,N,Y,0,1447,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,4,4,446,1,S,1,Tee Box,,Native Area,Unmapped,10136,15912,N,N,,5719,935,Good,With,Level,"11,656.80","8,324.37",8.814,1358,684,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,4,4,446,2,P,1,Unknown,Unmapped,,,0,5719,N,N,,5719,941,Unknown,Unmapped,Unknown,0,0,0,0,0,2/15/15,5i
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,4,4,446,3,D,0,Unknown,,Intermediate Rough,Right Intermediate,716,5719,N,N,,5927,941,Unknown,Unmapped,Unknown,"11,694.69","8,358.08",40.285,768,11,2/15/15,5i
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,4,4,446,4,S,1,Intermediate Rough,Right Intermediate,Green,Unmapped,5819,5927,N,N,,108,941,N/A,With,Level,"11,842.14","7,896.09",38.274,23,213,2/15/15,5i
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,4,4,446,5,S,1,Green,Unmapped,,,108,108,Y,N,Y,0,949,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,5,4,380,1,S,1,Tee Box,,Fairway,Right Fairway,10253,13428,N,N,,3151,952,Good,With,Level,"12,296.71","8,668.25",98.91,151,511,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,5,4,380,2,S,1,Fairway,Right Fairway,Green Side Bunker,Left Rear Green Side Bunker,3822,3151,N,Y,,667,958,Good,With,Level,"12,448.54","8,947.77",115.076,54,643,2/15/15,gw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,5,4,380,3,S,1,Green Side Bunker,Left Rear Green Side Bunker,Green,Unmapped,750,667,N,N,,78,1001,Good,With,Level,"12,419.97","8,892.26",113.235,4,172,2/15/15,lw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,5,4,380,4,S,1,Green,Unmapped,Green,Unmapped,96,78,N,N,Y,21,1003,Good,With,Level,"12,422.38","8,899.93",113.425,19,212,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,5,4,380,5,S,1,Green,Unmapped,,,21,21,Y,N,,0,1003,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,12,3,3,202,1,S,1,Tee Box,,Green,Unmapped,7614,7344,N,N,,695,1012,Good,With,Level,"11,962.80","9,141.73",99.089,661,708,2/15/15,3i
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,12,3,3,202,2,S,1,Green,Unmapped,Green,Unmapped,749,695,N,N,Y,67,1017,Good,With,Level,"12,003.32","9,189.24",99.875,33,155,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,12,3,3,202,3,S,1,Green,Unmapped,,,67,67,Y,N,,0,1018,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,4,4,399,1,S,1,Tee Box,,Fairway Bunker,Unmapped,10092,14652,N,N,,4715,1022,Good,With,Level,"11,133.39","9,471.91",77.834,897,359,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,4,4,399,2,S,1,Fairway Bunker,Unmapped,Primary Rough,Right Rough,4269,4715,N,Y,,749,1027,Good,With,Level,"10,921.01","9,756.84",94.861,469,11,2/15/15,8i
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,4,4,399,3,S,1,Primary Rough,Right Rough,Green,Unmapped,728,749,N,N,,27,1031,N/A,With,Level,"10,860.40","9,754.07",94.003,27,422,2/15/15,lw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,4,4,399,4,S,1,Green,Unmapped,,,27,27,Y,N,Y,0,1035,Good,With,Level,0,0,0,0,0,2/15/15,putter
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,1,S,1,Tee Box,,Fairway,Left Fairway,10983,20808,N,N,,9739,1040,Good,With,Level,"10,108.90","10,410.10",82.946,176,523,2/15/15,driver
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,2,S,1,Fairway,Left Fairway,Primary Rough,Left Rough,9738,9739,N,Y,,839,1052,Good,With,Level,"10,039.17","11,218.22",107.949,833,769,2/15/15,3h
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,3,S,1,Primary Rough,Left Rough,Primary Rough,Left Rough,634,839,N,Y,,207,1056,N/A,With,Level,"10,091.02","11,222.15",117.42,208,227,2/15/15,lw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,4,S,1,Primary Rough,Left Rough,Green,Unmapped,211,207,N,N,,2,1058,N/A,With,Level,"10,108.49","11,220.79",119.155,2,251,2/15/15,lw
R,PGA TOUR,2015,150,22371,5,5,Aaron,Baddeley,4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,5,S,1,Green,Unmapped,,,2,2,Y,N,Y,0,1058,Good,With,Level,0,0,0,0,0,2/15/15,putter
